smiles,FishAT,DMAT,AlgAT,FishCT,DMCT,AlgCT,group
COc1ccc(C(=O)Nc2ccccc2)cc1N=Nc1c(O)c(C(=O)Nc2cc(Cl)ccc2OC)cc2ccccc12,,,,,0,,train
Cn1sccc1=O,,,,,1,,train
CCOC(=O)C1=NN(c2ccccc2)C(=O)C1N=Nc1ccc(-c2ccc(N=NC3C(=O)N(c4ccccc4)N=C3C(=O)OCC)c(Cl)c2)cc1Cl,,,,,1,,valid
O=C1CCCCCN1C(=O)NCCCCCCNC(=O)N1CCCCCC1=O,,,,,0,,train
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,,,,,0,,train
C1=CCC(C2OCC3(CO2)COC(C2CC=CCC2)OC3)CC1,,,,,1,,train
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,,,,,1,,train
CC1CCC(NCc2ccn(Cc3ccccc3)c(=O)c2O)CC1,,,,,0,,test
O=S(=O)(O)c1ccccc1C=C(c1ccccc1)c1cccc[n+]1C1CCC([n+]2ccccc2Cc2ccccc2)CC1,,,,,1,,train
COC(=C(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.COC(F)(C(F)=C(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.COC(F)(C(F)=C(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,,,,,1,,train
Cc1cc(C)c(Nc2ccc(Nc3c(C)cc(C)cc3C)c3c2C(=O)c2ccccc2C3=O)c(C)c1,,,,,1,,train
COc1ccc(-n2sc(=O)n(-c3ccc(OC)cc3)c2=O)cc1,,,,,1,,train
OCOCCOCO,,,,,0,,valid
CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC,,,,,0,,train
COC(=O)OC,,,,,0,,train
O=P(O)(Oc1ccccc1)Oc1ccccc1,,,,,1,,train
Cc1c(I)c(=O)[nH]c(=O)n1Cc1c(F)cccc1C(F)(F)F,,,,,1,,train
COC1C(NC(=O)CC2OC(COCc3ccccc3)C(OCc3ccccc3)C(OCc3ccccc3)C2OCc2ccccc2)CCC2C3Cc4ccc(O)cc4C21CCN3C,,,,,1,,test
CCCCCCCCCCCCCCCCCCOC(=O)C=Cc1ccc(O)c(O)c1,,,,,1,,train
CC(N)COc1ccc(-c2cnc3ccc(NC(C)c4cccc(F)c4)nn23)cc1.O=C(O)CCCCC(=O)O,,,,,1,,train
CC(C)(c1cc(Br)c(OCC2CO2)c(Br)c1)c1cc(Br)c(OCC2CO2)c(Br)c1,,,,,1,,train
C=CC(C)CCCCC,,,,,1,,train
c1ccc(-c2nc(-c3cccs3)no2)cc1,,,,,1,,valid
C=CCCCC,,,,,1,,train
[C-]#N,,,,,1,,train
C=Cc1ccc(C(C)(C)C)cc1,,,,,1,,train
CCCCOC(=O)C1CCCCC1C(=O)OCc1ccccc1,,,,,1,,train
CCCCCCC(CO)CCCC,,,,,1,,test
CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1,,,,,1,,train
C1CCC2CCCCC2C1,,,,,1,,train
CN(C)C(=S)S,,,,,1,,train
COP(=S)(OC)OCCc1ccccc1,,,,,1,,train
CC(N)C(=O)NCCC(=O)O,,,,,1,,valid
C[N+](C)(C)Cc1ccc(C[N+](C)(C)C)cc1,,,,,1,,train
CCCCCCCCCCCCCCO,,,,,1,,train
C=CCCCCCC,,,,,1,,train
C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc1ccccc1Cl,,,,,1,,train
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccc(C(C)(C)C)cc2)cc1.CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,,,,,1,,test
CCCCCCCCC=CCCCCCCCCN(CCO)CCO,,,,,1,,train
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,,,,,1,,train
CC(=O)NC(C)C(=O)NC(CO)C(=O)NC(CSSCC(NC(=O)C(CO)NC(=O)C(C)NC(C)=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(N)=O)C(C)O)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(N)=O)C(C)O)C(C)C,,,,,1,,train
CCCCC(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C(=O)OC1CC(C)(C)N(C)C(C)(C)C1)C(=O)OC1CC(C)(C)N(C)C(C)(C)C1,,,,,1,,train
C=CCCCCCCCCCCCCCC,,,,,1,,valid
CC(C)c1ccc2cc(C(C)C)ccc2c1,,,,,1,,train
NCCCN,,,,,1,,train
CCCCCCCCCC(C)C=O,,,,,1,,train
COC1CC=CC(C)C2OC(O)(C(C)C(=O)OC(c3ccccc3)CCCC1)C(OC)C(O)C2C,,,,,1,,train
CCN1OCC(NC(=O)c2ccc(C3=NOC(c4cc(Cl)c(F)c(Cl)c4)(C(F)(F)F)C3)cc2C)C1=O,,,,,1,,test
CC1CN(C2CCN(c3nc(N)n[nH]3)CC2)C(Cc2ccc(Cl)cc2)CO1,,,,,1,,train
O=C1NC(=O)C(=Cc2cnn3c(NC4CC4)cc(-c4csc(C(=O)O)c4)nc23)N1,,,,,1,,train
NCCNCCCNCCN,,,,,1,,train
CCCCCCCCC=CCCCCCCCC[N+](C)(CCO)CCO,,,,,1,,train
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,,,,,1,,valid
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,,,,,1,,train
O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccc(OC(F)(F)F)cc1,,,,,1,,train
C=CCCCCCCCCCCCCCCCC,,,,,1,,train
CCCCCCCCCCCCCCCCCCCCCCCCO,,,,,1,,train
C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,,,,,1,,test
C=COC(=O)CCCCCCCCCCC,,,,,1,,train
C=CCCCCCCC,,,,,1,,train
CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)CCCNCCCNCCCN.CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)CCCNCCCNCCCN.CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)CCCNCCCNCCCN,,,,,1,,train
CC(CC(=O)CC(C)C1CC(=O)C2(C)C3=C(C(=O)C(O)C12C)C1(C)CCC(O)C(C)(C)C1CC3=O)C(=O)O,,,,,1,,train
CNC(=O)c1cc(C#N)cc(C)c1NC(=O)c1cc(Cn2nnc(C(F)(F)F)n2)nn1-c1ncccc1Cl,,,,,1,,valid
CC1(C2CCC3C4=CC=C5CC6(CCC5(C)C4CCC32C)OCCO6)OCCO1,,,,,1,,train
C=CC(=O)OCCCCCCCCCCCC,,,,,1,,train
COc1ccc(C(=O)Nc2cccc(CNc3c(C(N)=O)cnc4c(C(N)=O)cccc34)c2)cc1,,,,,1,,train
N=C(N)NC(=N)Nc1cccc(Cl)c1,,,,,1,,train
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc(N)nc(N)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,,,,1,,test
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,,,,,1,,train
C=CCCCCCCCC,,,,,1,,train
C=CC1CCC(C=C)C(C=C)C1,,,,,1,,train
CCCCCCCCCCCCCCCCCCN(CCO)CCO,,,,,1,,train
CC(C)c1cccc(C(C)C)c1N=C=Nc1c(C(C)C)cccc1C(C)C,,,,,1,,valid
CSCCC(NC(=O)C(CO)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)CO)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)O)C(C)C)C(C)C)C(C)C,,,,,1,,train
CCC(O)CCCCCCCC(O)C1CCC(C2CCC(C(O)CCCCCCCCCCC3CC(CC(C)=O)C(=O)O3)O2)O1,,,,,1,,train
CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO,,,,,1,,train
Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1.NCCO,,,,,1,,train
NCCCN(CCCN)CC(=O)O,,,,,1,,test
CC1CC=CCCCCCCCCCC(=O)C1,,,,,1,,train
CCN(CCOC(C)OCC(C)C)c1ccc(N=Nc2ccccc2)cc1,,,,,1,,train
C=CC(=O)OCCCCCCCCCCCCCC,,,,,1,,train
CCOC(=O)C1(C)CCCC2(C)C3CCC(C(C)C)=CC3=CCC12,,,,,1,,train
CCCCCCCCCCCOC(=O)c1ccccc1,,,,,1,,valid
C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,,,,,1,,train
CCCCCCCCC=CCCCCCCCCN(CCCNCC(C)O)CC(C)O.CCCCCCCCCCCCCCCCCCN(CCCNCC(C)O)CC(C)O.CCCCCCCCCCCCCCCCN(CCCNCC(C)O)CC(C)O,,,,,1,,train
CC1C=CCCCCCCCCCCC(=O)C1.CC1CC=CCCCCCCCCCC(=O)C1.CC1CC=CCCCCCCCCCC(=O)C1,,,,,1,,train
NCCCNCCCNCCC1CCCCCCCCCCCCCC1,,,,,1,,train
CCCCCCCCCCCCOC(=O)C=Cc1ccc(O)c(O)c1,,,,,1,,test
C=CCCCCCCCCCCCC,,,,,1,,train
CC(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC(=O)O)C(=O)NC(CCCNC(=N)N)C(N)=O,,,,,1,,train
CC1C(C)(C)C2CCC3CC(C)(C)OC3C2C1(C)C,,,,,1,,train
CCC=C(C)C(O)CCCCC,,,,,1,,train
S=C(SSC(=S)N(Cc1ccccc1)Cc1ccccc1)N(Cc1ccccc1)Cc1ccccc1,,,,,1,,valid
O=C(Nc1ccccc1)Nc1ccc(O)c(-c2nc3ccccc3s2)c1,,,,,1,,train
CC=CCCC=CCCC=CCCC=CCCCCC=CCCC=CC,,,,,1,,train
CCCC=CCCCC,,,,,1,,train
NC(CCC(=O)CC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,,,,,1,,train
CCCc1ccc(-c2ccc(-c3ccc(CC)cc3)c(F)c2F)cc1,,,,,1,,test
CC(CC(=O)OCC1(CO)CC(=Cc2cccc(C(F)(F)F)c2)C(=O)O1)CC(C)(C)C,,,,,1,,train
CC(C)c1ccc2ccccc2c1C(C)C,,,,,1,,train
O=C1c2[nH]cc3c2C(=[N+](O)CC3)c2c(-c3ccc(O)cc3)c[nH]c21,,,,,1,,train
CCCCCCCCCCCCCCCCO,,,,,1,,train
CCCCCCCCCCCCCCC(CO)NCC,,,,,1,,valid
CCCCC=CCCC=CCCCCCC,,,,,1,,train
O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(C(=O)c2ccc(Oc3ccccc3)cc2)cc1,,,,,1,,train
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,,,,,1,,train
O=P(O)(O)C(CCCc1ccc(-c2ccccc2)cc1)P(=O)(O)O,,,,,1,,train
O=c1nc(NO)ccn1C1OC(CO)C(O)C1O,,,,,1,,test
N=C(NCc1ccccc1)NCc1ccccc1,,,,,1,,train
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,,,,,1,,train
C=CC(OC(=O)C1C(C=C(C)C)C1(C)C)c1ccc(OC(C)=O)c(OC)c1,,,,,1,,train
CCCCN(CCCC)CC(O)COc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC(O)CN(CCCC)CCCC)c(Br)c2)cc1Br,,,,,1,,train
COC(=O)OC12COC1CC(O)C1(C)C(=O)C(OC(C)=O)C3=C(C)C(OC(=O)C(O)C(NC(=O)c4ccccc4)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,,,,,1,,valid
NC1CC2OC1c1ccccc12,,,,,1,,train
CCCCCCCCCCCO,,,,,1,,train
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,,,,,1,,train
CCCCCC(CO)CCC,,,,,1,,train
[H]C([H])([H])C(N)C([H])([H])c1cc(OC)c(C)cc1OC,,,,,1,,test
CCCCCCO,,,,,1,,train
CC(C)c1ccc(OP(=O)(Oc2ccc(C(C)C)cc2)Oc2ccc(C(C)C)cc2)cc1,,,,,1,,train
C=C(C)C(=O)OCCCCCCCCCC,,,,,1,,train
C=COCCCCOC(=O)NCCCCCCNC(=O)OCCCCCCOC(=O)NCCCCCCNC(=O)OCCCCOC=C.C=COCCCCOC(=O)NCCCCCCNC(=O)OCCCCOC=C,,,,,1,,train
CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,,,,,1,,valid
CN(C)C(=S)SSC(=S)N(C)C,,,,,1,,train
CCCCCCCCCCCCNCCCNCC(=O)O.CCCCCCCCCCCCNCCNCCN,,,,,1,,train
CCCc1ccc(-c2ccc(-c3ccc(CC)cc3)cc2F)cc1,,,,,1,,train
OCC1CC(n2nnc3c(O)ncnc32)C(O)C1O,,,,,1,,train
O=C1CCCCCN1C(=O)Nc1ccc(Cc2ccc(NC(=O)N3CCCCCC3=O)cc2)cc1,,,,,1,,test
CC(C)(C)c1ccc(O)c(O)c1,,,,,1,,train
Cc1cccc(Cc2ccccc2)c1Cc1ccccc1,,,,,1,,train
CC(C=O)=Cc1ccccc1,,,,,1,,train
CCCCCCCCC=CCCCCCCCCNCCCNCCCN,,,,,1,,train
CCCCC(CC)CNC(=O)CC(C)CC(C)(C)C,,,,,1,,valid
CCCCCCCCCCCCCCCCCCO,,,,,1,,train
CCOC1C2(CC)C=CCN3CCC4(c5ccc(OC)cc5N(C)C4C1(O)C(=O)OC)C32,,,,,1,,train
CCCCCCCCCCCCCCCCCCCCCCO,,,,,1,,train
CCCCCCCCCCCCO,,,,,1,,train
CCCCCCCCCCCCCCCCCCCCO,,,,,1,,test
C=C(C)C(=O)OCC(C)CCCCCCC,,,,,1,,train
CCCc1ccc(-c2ccc(-c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)c(F)c2)cc1,,,,,1,,train
CCCCCCCCC=CCCCCCCCCNCCCN,,,,,1,,train
CC(C)(C)OOC(C)(C)c1ccccc1,,,,,1,,train
CCC(Cc1ccc(C)cc1)(C(=O)c1ccc(N2CCOCC2)cc1)N(C)C,,,,,1,,valid
CCCCCCCCCCCCCC[N+](C)(C)C,,,,,1,,train
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,,,,,1,,train
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,,,,,,0,train
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,,,,,,1,train
ClC(Cl)(Cl)Cl,,,,,,1,test
CCCCCCCCCCCCCCCC[N+](C)(C)C,,,,,,1,train
CC(O)CO,,,,,,0,train
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,,,,,,1,train
CSCCC(N)C(=O)O,,,,,,1,train
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,,,,,,0,valid
Nc1ccc(N=Nc2ccccc2)cc1,,,,,,1,train
Cc1cc(=O)n(-c2ccccc2)n1C,,,,,,0,train
Nc1ccccc1,,,,,,0,train
NC(N)=S,,,,,,0,train
C[N+](C)(C)CCO,,,,,,0,test
CC(C)O,,,,,,0,train
O=C(O)CS,,,,,,1,train
CN(C)C=O,,,,,,0,train
O=C(O)c1ccccc1O,,,,,,0,train
CCCCO,,,,,,0,valid
CCBr,,,,,,0,train
CC#N,,,,,,0,train
CCS,,,,,,1,train
NC=O,,,,,,0,train
CSC,,,,,,0,test
CC(C)Br,,,,,,0,train
ClC(Cl)Br,,,,,,1,train
CC(CO)(CO)CO,,,,,,0,train
CC1=CC(=O)CC(C)(C)C1,,,,,,0,train
CC(C)(C#N)N=NC(C)(C)C#N,,,,,,0,valid
C=CC(C)(O)CCC=C(C)C,,,,,,0,train
C=CC(=C)C,,,,,,0,train
CC(Cl)CCl,,,,,,0,train
CCC(C)=O,,,,,,0,train
ClC=C(Cl)Cl,,,,,,0,test
O=C(O)CCl,,,,,,1,train
O=C(O)CO,,,,,,0,train
C=C(C)C(N)=O,,,,,,0,train
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,,,,,,1,train
CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,,,,,,0,valid
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,,,,,,0,train
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,,,,,,0,train
NNS(=O)(=O)c1ccc(Oc2ccc(S(=O)(=O)NN)cc2)cc1,,,,,,1,train
C=C(C)C(=O)OC,,,,,,0,train
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,,,,,,1,test
c1cc2c3c(cccc3c1)CC2,,,,,,1,train
c1ccc(-c2ccccc2-c2ccccc2)cc1,,,,,,0,train
O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,,,,,,0,train
O=C1c2ccccc2C(=O)c2ccccc21,,,,,,1,train
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,,,,,,1,valid
CCCCOC(=O)c1ccccc1C(=O)OCCCC,,,,,,0,train
c1ccc2c(c1)ccc1ccccc12,,,,,,1,train
O=C1NC(=O)c2ccccc21,,,,,,0,train
O=C1OC(=O)c2ccccc21,,,,,,0,train
O=NN(c1ccccc1)c1ccccc1,,,,,,1,test
Cc1cccc(N)c1C,,,,,,0,train
Clc1cccc(Cl)c1Cl,,,,,,1,train
Cc1cccc(C)c1N,,,,,,0,train
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,,,,,,1,train
Cc1c(Br)c(Br)c(Br)c(Br)c1Br,,,,,,1,valid
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,,,,,,1,train
CCC(CC)C(=O)O,,,,,,0,train
Cc1ccccc1S(N)(=O)=O,,,,,,0,train
Cc1ccc(N)c(S(=O)(=O)O)c1,,,,,,0,train
Cc1ccc(C(C)(C)C)c(O)c1,,,,,,1,test
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,,,,,,1,train
CCC(C)c1ccccc1O,,,,,,1,train
Cc1ccc(C(C)C)c(O)c1,,,,,,0,train
O=Cc1ccccc1O,,,,,,1,train
COc1ccccc1N,,,,,,0,valid
COc1ccccc1O,,,,,,0,train
Cc1cccc2ccccc12,,,,,,1,train
Clc1cccc2ccccc12,,,,,,1,train
N#Cc1ccccc1C#N,,,,,,0,train
c1ccc2ncccc2c1,,,,,,0,test
Cc1ccc2ccccc2c1,,,,,,1,train
Nc1ccc2ccccc2c1,,,,,,1,train
Nc1nc(N)nc(-c2ccccc2)n1,,,,,,0,train
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,,,,,,1,train
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,,,,,,1,valid
c1ccc(-c2ccccc2)cc1,,,,,,1,train
O=C(O)c1cc2ccccc2cc1O,,,,,,0,train
c1ccc2c(c1)Nc1ccccc1S2,,,,,,1,train
C=CCc1ccc(OC)c(OC)c1,,,,,,0,train
CC(=O)CC(=O)Nc1ccccc1C,,,,,,0,test
CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,,,,,,0,train
c1ccc2scnc2c1,,,,,,0,train
CC(C)(C)NSc1nc2ccccc2s1,,,,,,1,train
c1ccc2sc(SSN3CCOCC3)nc2c1,,,,,,1,train
c1ccc2sc(SNC3CCCCC3)nc2c1,,,,,,1,valid
Cc1ccccc1Cl,,,,,,0,train
Clc1ccccc1Cl,,,,,,0,train
Nc1ccccc1Cl,,,,,,0,train
Cc1ccccc1N,,,,,,0,train
Nc1ccccc1N,,,,,,1,test
Cc1ccc(N)cc1C,,,,,,0,train
Nc1ccc(Cl)c(Cl)c1,,,,,,1,train
Cc1ccc(N)cc1N,,,,,,1,train
Cc1ccc(Cl)c(N)c1,,,,,,1,train
Oc1cc(Cl)c(Cl)cc1Cl,,,,,,1,valid
c1ccc(C2CO2)cc1,,,,,,0,train
ClCC(Br)CBr,,,,,,0,train
OC(CCl)CCl,,,,,,0,train
C=CC(=O)OC,,,,,,0,train
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,,,,,,1,test
Cc1ccccc1NC(=N)Nc1ccccc1C,,,,,,0,train
C=C(C)C(=O)OCCCC,,,,,,0,train
OCC1CCCO1,,,,,,0,train
O=[As](O)(O)c1ccccc1,,,,,,0,train
FC(F)(F)c1ccccc1,,,,,,0,valid
Cc1ccc(C(C)(C)C)cc1,,,,,,1,train
Cc1ccc(S(=O)(=O)Cl)cc1,,,,,,0,train
C=C(C)c1ccccc1,,,,,,1,train
ClC(Cl)c1ccccc1,,,,,,0,train
Cc1cccc(C(=O)O)c1,,,,,,0,test
Nc1cccc([N+](=O)[O-])c1,,,,,,0,train
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,,,,,,1,train
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,,,,,,1,train
CCC(C)c1ccc(O)cc1,,,,,,1,train
COC(=O)c1ccc(O)cc1,,,,,,0,valid
Cc1ccc(C(C)C)cc1,,,,,,1,train
CC(C)c1ccc(N)cc1,,,,,,1,train
Cc1ccc(C(=O)O)cc1,,,,,,0,train
O=C(O)c1ccc(O)cc1,,,,,,0,train
Cc1ccc([N+](=O)[O-])cc1,,,,,,0,test
O=[N+]([O-])c1ccc(CCl)cc1,,,,,,1,train
O=C(O)c1ccc(C(=O)O)cc1,,,,,,0,train
C=CC1CC=CCC1,,,,,,0,train
OCc1ccccc1,,,,,,0,train
CNc1ccccc1,,,,,,1,valid
ON=C1CCCCC1,,,,,,1,train
C=Cc1ccccn1,,,,,,0,train
CCN1CCOCC1,,,,,,0,train
C1N2CN3CN1CN(C2)C3,,,,,,0,train
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,,,,,,1,test
Nc1ccc(Cc2ccc(N)cc2)cc1,,,,,,1,train
C1CCC(NC2CCCCC2)CC1,,,,,,0,train
c1ccc(Oc2ccccc2)cc1,,,,,,1,train
N=C(Nc1ccccc1)Nc1ccccc1,,,,,,1,train
CC(=O)OCC(COC(C)=O)OC(C)=O,,,,,,0,valid
CCCCN(CCO)CCCC,,,,,,0,train
c1ccc(COCc2ccccc2)cc1,,,,,,1,train
CCNc1ccccc1,,,,,,0,train
CC(=O)Nc1ccc(O)cc1,,,,,,0,train
CCCCc1ccccc1,,,,,,1,test
COc1ccc(N)cc1,,,,,,0,train
C=C(C)C(=O)OCCN(CC)CC,,,,,,1,train
CCOC(=O)CC(=O)OCC,,,,,,0,train
O=C1CCCCCN1,,,,,,0,train
Cc1ccc(O)c(C)c1,,,,,,0,valid
Oc1ccc(Br)cc1,,,,,,0,train
Cc1ccc(C)cc1,,,,,,0,train
Cc1ccc(Cl)cc1,,,,,,0,train
Cc1ccc(O)cc1,,,,,,0,train
Oc1ccc(Cl)cc1,,,,,,0,test
Cc1ccc(N)cc1,,,,,,0,train
Nc1ccc(N)cc1,,,,,,1,train
C=C(C)C(=O)OCC1CO1,,,,,,0,train
ClCCCl,,,,,,0,train
C=CCO,,,,,,0,valid
OCCO,,,,,,0,train
CC(O)CC(C)(C)O,,,,,,0,train
C=COC(C)=O,,,,,,0,train
Cc1cccc(C)c1,,,,,,0,train
Nc1cccc(Cl)c1,,,,,,1,test
Nc1cccc(N)c1,,,,,,0,train
COCC(C)OC(C)=O,,,,,,0,train
Cc1cc(C)cc(N)c1,,,,,,0,train
Clc1cc(Cl)cc(Cl)c1,,,,,,1,train
Oc1nc(O)nc(O)n1,,,,,,0,valid
Cc1ccccc1,,,,,,0,train
NC1CCCCC1,,,,,,0,train
Oc1ccccc1,,,,,,0,train
Sc1ccccc1,,,,,,1,train
Cc1cccnc1,,,,,,1,test
CC(C)OCCO,,,,,,0,train
BrCCCBr,,,,,,0,train
COCCO,,,,,,0,train
CCNCC,,,,,,0,train
c1ccsc1,,,,,,0,valid
CC(=O)OCC(C)C,,,,,,0,train
CC=CC=CC(=O)O,,,,,,0,train
CCCCC=O,,,,,,0,train
OCCCCO,,,,,,0,train
CCOCCO,,,,,,0,test
C1=CCCCC1,,,,,,0,train
C1CNCCN1,,,,,,0,train
c1ccncc1,,,,,,1,train
C1COCCN1,,,,,,0,train
CCCCCCC(=O)O,,,,,,0,valid
CCOCCOC(C)=O,,,,,,0,train
O=C(O)CCSCCC(=O)O,,,,,,0,train
ClCCOCCCl,,,,,,0,train
CCCCCCCC,,,,,,0,train
CCCCCCCO,,,,,,0,test
CCCCOCCO,,,,,,0,train
CCCCCCCCCCCC(=O)OC,,,,,,1,train
CCCCCCCCCl,,,,,,1,train
CCCCCCCCS,,,,,,1,train
CCCCCCCCCCO,,,,,,1,valid
NCCNCCNCCNCCN,,,,,,1,train
CCCCCCCCCCCCCO,,,,,,1,train
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,,,,,,0,train
CCC(N)(CO)CO,,,,,,0,train
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,,,,,,0,test
O=P(OCCCl)(OCCCl)OCCCl,,,,,,0,train
Cc1c(Cl)cccc1Cl,,,,,,1,train
Oc1c(Br)cc(Br)cc1Br,,,,,,1,train
CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,,,,,,0,train
O=C(c1ccccc1)c1ccccc1,,,,,,1,valid
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,,,,,,1,train
COC(=O)c1ccc(C(=O)OC)cc1,,,,,,0,train
Oc1ccc(Cl)cc1Cl,,,,,,1,train
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,,,,,,0,train
CCN(CC)CC,,,,,,0,test
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,,,,,,0,train
c1ccc(Nc2ccccc2)cc1,,,,,,1,train
CCCCCC(C=O)=Cc1ccccc1,,,,,,1,train
c1ccc(NNc2ccccc2)cc1,,,,,,1,train
